	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
gei-4	0.56563316511562	0.589363906348596	0.437442574030965	0.783272047188368	0.837535624424694	0.933158486649662
C01A2.6	-1.1163131303338	-0.516786303247819	-0.748017078958745	0.340688507738002	0.238245105722962	0.0222380371828191
fil-2	-4	-1.21725680886472	-0.913835305752511	-0.473547038240084	-0.147493091926493	-0.114519795404476
R07G3.8	-0.105438437907684	-0.0245815014539202	-0.14466058441405	0.323200563198257	0.243879822146382	0.261133829577892
nud-2	1.21403196788246	1.34290377787273	1.24905383925115	1.5677516699087	1.71530394154646	1.83254558246112
K06A4.7	2.73906023095103	2.68175939228899	2.68499234216586	2.33048583300942	2.15467661555714	2.2360526098807
ZK673.11	-0.262815386443805	-0.280714198889055	-0.341336733624789	-0.759337983045977	-0.877502845749429	-1.04761139085185
C34D4.10	0.791751156671668	0.580960343383919	0.670270751630349	0.148686957151208	-0.0225696037448818	-0.0691269855784097
mct-6	1.67109490508149	1.76246059871977	1.64146825071606	1.20162479436157	1.23659544501898	1.2596453854482
ZC21.10	-0.902872027566056	-0.78012674013715	-0.777376368926764	0.55111367230426	1.06112410739637	0.978413659416805
atm-1	-0.88988390776406	-0.68657163555874	-0.73140389137398	-0.425002499323473	-0.481303453993459	-0.316596240674993
rft-1	0.777989710583478	0.796084908556146	0.87021274098419	0.282399584161321	0.469141612939372	0.312474386964452
F31D5.1	0.411914859981079	0.42723027638536	0.117431294235791	-0.171598206441025	-0.19875651796051	-0.26975884536326
srh-181	-1.37139762863798	-1.1977515359753	-1.84584132573829	-0.0628826743549288	-0.0878469177963928	-0.312434318516277
T21D12.14	1.44669232051905	1.54897386933745	1.27605545271115	1.0036197978256	1.00988786496476	0.84557340113005
bicd-1	-0.31688559021847	-0.302290767130096	-0.367382869837494	0.16003276953634	0.1630940683896	0.265823307296806
T03F1.6	0.472644463667622	0.594737497213015	0.614069931423598	0.227305133337532	0.201564656730472	0.201141244535414
Y55B1BR.6	0.518855731487513	0.659954223686524	0.637596029833461	0.0485177123590927	0.109190254981996	0.0736259627271906
ZK355.8	-0.253576404292846	-0.000446190819721282	-0.128013089654299	0.923600249174934	1.05569323651404	0.663584341365407
Y53F4B.62	-1.17031315162271	-4	-1.345440409503	0.296160679478581	0.113597087500136	0.373258468738205
rpr-1	0.360945087313807	-0.0091141546764535	0.361589191379469	2.65652522818727	2.63836358750505	2.59908030177964
Y70G10A.3	0.190649055814018	0.205034428787639	0.114910176876204	0.821666593184051	0.852326294518948	1.14404997724611
F34D10.3	1.05867556866962	0.943864543973082	0.826503498810021	0.693959912479354	0.536502864199202	0.401517478911029
K08D12.7	-4	-4	-1.13442801625351	-0.0412446853313668	-0.00236829702898873	0.432778050203278
K11E4.2	0.711109243004923	0.818143974785795	0.675324834931002	0.100071201674775	0.360784860088156	0.0317435539903423
wht-3	-0.662156573196492	-0.664263495165621	-0.814039032897493	0.0908639389926449	0.0607596145891041	0.05079173460188
F14D2.8	0.386966502035608	0.389267634174977	0.455819134140949	0.835550046134063	0.769947462838763	0.944174966033182
F10E9.12	0.430927083883373	0.602265105072266	0.708234266978145	1.24616720827475	0.972510815018316	1.1944925652156
F17B5.8	1.09239642894277	1.10336496940673	0.968734682096745	0.545507322723432	0.51091788911884	0.53282956049734
Y57G11C.52	0.996014854573386	0.903971639895431	0.856531534700699	0.538159189662292	0.486864614213844	0.404271187034888
glb-20	0.329143470778877	0.338934347722602	0.373123658990587	-0.167505657778421	-0.118693448059872	-0.197177515709526
ZK822.5	0.858292661266245	0.902271189832052	0.83085351961121	0.506674717977116	0.44583528140602	0.45166058455865
fbxa-19	-0.32505986513981	-0.287666791362665	-0.278667545058253	0.0262389824940326	0.0299900447729928	0.152918961592166
M02E1.1	-0.638494022737111	-0.33966593035863	-0.443898486187117	-0.120595041923133	-0.177712678688956	-0.106630310395889
F57H12.5	-0.319210365953146	-0.370994570377934	-0.571426188106543	-0.0660814150533684	0.011708835392257	-0.247745537200082
syx-3	0.060237012680819	0.0909190545748932	-0.0593403124375118	0.547913783894597	0.537046600170255	0.750989930341712
ahsa-1	2.25750798282737	2.21336337495885	2.23409356072903	2.52628245550546	2.57216858599538	2.58455666765961
F53A9.7	1.5094963510823	1.57340807458669	1.57739563571089	2.01280278092939	1.99115285963179	1.72407836771173
T07E3.4	0.90103279006485	0.979547283062039	0.847384169548022	1.22728197361952	1.21685183205097	1.22947551327876
W06H8.6	0.437852760902165	0.442375283023907	0.306830354175632	0.992746406532746	1.00430942006078	1.18929392981924
dpy-27	-0.535009348783904	-0.666698346942426	-0.434693016432823	-0.0346148300104685	-0.118085697866001	-0.0800802806775747
elo-5	1.81574266778627	1.94437617918216	2.02946817970893	1.33767382496248	1.32373968305969	1.36774463596584
adm-2	0.0754217300847396	0.0733140150894889	-0.0790758916058441	0.438121008594157	0.379352018454162	0.316722961015887
lec-7	-0.374009649333992	-0.463244273295225	-0.229150774511211	0.181252549327089	0.21837595549216	0.0594028287949583
lin-56	0.0208023635010396	0.113820243677353	0.26908448144655	0.489024755206121	0.426045042626478	0.64332448876421
R11F4.1	1.07672278538551	0.981814074572694	1.05195451366867	1.91251202935719	1.91267854307367	1.91501772303274
Y39E4B.13	0.939229602855422	0.761032985247657	0.539394084878671	1.16570724488253	1.10665605966194	1.0494303028453
dhs-9	1.49956617462016	1.46252298146377	1.45954987260318	1.96086162735698	2.04353910142077	1.96575744892401
pgph-2	0.774333273166683	0.995271756842357	0.812848824475017	0.452234557373599	0.392822762222868	0.503672216040227
tbc-7	0.784680156704746	0.824701038400837	0.771084076446116	0.362981951788023	0.388792950363006	0.238832347623646
C14B1.3	0.502293603910363	0.632420149574367	0.723306351214924	1.15066556419009	1.12660700515058	1.08652864239666
F19B2.6	-1.11283793271183	-0.865313257009109	-1.2010079387209	-0.75790784876178	-0.469376715673775	-0.592603896535782
F09E10.10	-4	-4	-4	-0.916836680870075	-0.570390050883761	-0.564566692303832
nhr-241	-4	-4	-4	-0.797579500748048	-0.180075706483155	-0.445261628388893
ugt-14	-1.58344673609436	-1.88490737453994	-1.36162156650146	0.30203015207328	0.20538052753663	0.466023397253991
C16C8.22	0.682868476958261	0.651658874268917	0.577803782588079	0.186195102798614	0.101481287949485	-0.249197812235739
C06A6.2	-0.063613590533829	0.134263531452084	0.0494891082259144	0.299720613681406	0.453667448255297	0.489454973409882
Y73C8B.1	-0.149175976358108	-0.334182027257505	-0.507475277849603	0.132253421354785	0.192103597604375	0.129817591756654
Y47H10A.4	0.633533827766874	0.533985973693469	0.506394814985931	0.0727503141708592	0.21050041367387	-0.0250991141825136
pab-2	0.755731026914272	0.732351209756739	0.47138366777792	0.991398190303699	0.950436072279306	0.979077946081835
F28C6.5	1.64362504284466	1.35894836276641	1.23433389918955	2.07716560072211	2.17016990209566	1.74172589720141
dhc-4	0.35479368518495	0.537913830055151	0.243860438638657	0.835017590716648	0.841277139812714	0.864363665207271
hsp-110	1.81734455849107	1.87650468956339	1.79446839176365	2.62627127536082	2.76442784491339	2.70326014177725
his-39	-4	-4	-4	0.226594963549638	-0.0355331946665179	-0.455599544324387
ostf-4	-0.378623839211995	-0.348553997209604	-0.111759501791061	0.487771678229841	0.525200923290752	0.620314500910235
arrd-8	-1.11989271981885	-1.24674488942605	-1.05238430020543	-0.0608056558123597	0.20080480384486	-0.300814097272767
kel-8	1.388918253631	1.33469788282825	1.209424885492	0.847834466039146	0.953812138418872	0.80321355203514
unc-23	0.96223060756623	0.994539940096738	0.77621136480406	1.93795336748623	2.05085286121444	2.15007330081208
twk-8	-0.580193915150998	-0.513244496084812	-0.485677598469108	-0.173896974957326	-0.28103280748267	-0.0689956685368618
sem-2	0.974256068290077	0.96420849234421	0.693361950635032	0.375124532645269	0.473918877802222	0.392597215830223
cpt-4	0.0988590856140036	0.00854325961831944	-0.176672547260027	0.371701380771929	0.373483596253641	0.547638829551099
C07H4.1	0.570266143548928	0.374344884819493	0.297919192776573	0.772539149973041	0.86237771746495	0.683238612404426
dpy-17	0.870637760077922	0.788202434077573	0.589313203456913	1.31748546037994	1.5925635814605	1.41107570442888
F53C3.4	-0.398363067183708	-0.611255546658478	-0.573756099394778	0.0243570575120373	-0.0965618390876505	-0.173700019093531
swt-1	1.23363750061782	1.09932227186265	1.08647577008236	1.52224470867031	1.58462628180279	1.56430726665977
Y46B2A.4	1.00162255229594	0.896531683510642	0.884771476433264	0.651063312004218	0.540792103190367	0.386043872783627
F32B4.5	0.807135763940653	0.841578357073382	0.818245158711147	0.224017694081122	0.297656234253966	0.00247304941044233
sqrd-1	0.470606158649885	0.559197223337519	0.620696883118273	0.118053961737836	0.220847799422952	0.103618672018025
Y39H10A.1	-0.58167073907073	-0.504624339530892	-0.757035367053631	1.22423713049653	1.2811228101332	1.36001704692394
C33C12.4	0.988264488782438	0.874761765582274	0.873260157536528	0.568790753808267	0.573011815853519	0.327034197905364
C54G10.1	0.329057907952019	0.279527824835424	0.0891678036308991	0.71237800654066	0.713110839920028	0.789866158940917
F32B5.7	0.562743403716107	0.574525253304043	0.408490644696851	0.11139545316051	0.167060623512338	-0.0985636831268189
B0310.2	0.570825659752643	0.702005536449177	0.543910056291789	0.188417061804537	0.224857693881062	-0.00187166999693658
ins-22	0.277238893610138	0.0273643585719301	0.373527824768588	-0.677907625033089	-0.729177842835015	-0.547340744730613
Y34F4.1	1.24073636376329	1.21888454170029	1.35097098134838	0.96589466810091	0.878387391700708	0.868185593300371
Y56A3A.33	0.519337504580265	0.557491687196538	0.481064780810193	1.01310164626174	0.831423175853196	0.986495024637187
mam-8	-0.551570167373622	-0.577149769934306	-0.891643692063119	-0.219889063503117	-0.174282387182211	-0.408742587896651
srx-8	-1.64262099374352	-4	-1.81711977695813	-0.693852394102086	-0.745121642070491	-0.380411458670566
F54D1.6	-0.220248776324574	-0.122668270160865	-0.224299089603197	0.300849006086738	0.254900508489788	0.166139491036072
galt-1	-0.409319481415796	-0.300301670284186	-0.73440472770196	-1.38219650811015	-0.957026195742743	-1.42755159116557
hum-7	-0.121345358064785	-0.161043764793361	-0.254417313283078	-0.628634585352815	-0.470472114348624	-0.560188813866797
dmd-7	1.07425820428283	1.12695065692098	1.14945272712043	0.572837426209742	0.687350201888745	0.687943173229973
dnj-13	1.78416159272974	1.73861938520367	1.65918937722016	2.38853930863187	2.55878071865076	2.54622738149633
F46G10.4	1.46412139180866	1.39496493616089	1.24795534516625	1.01079515123138	1.04654811041439	0.946070390799733
R74.10	0.696170642755234	0.532405210704951	0.496594935857052	0.95760817756613	0.902196110577229	0.920255855866334
Y38H6C.8	-1.06010068406833	-0.761426814827586	-0.837807792861123	1.7232868204139	1.74743811038795	1.92072384038666
sfa-1	0.983548987060677	0.919677323801917	0.72050186828366	1.12666584524237	1.11996201222954	1.21741433850745
C02F5.12	-0.343121852146875	-0.400733493888112	-0.59421476091857	-0.0124962370160987	0.188003054579508	0.104103140287644
F13E9.14	-0.906127451054596	-0.556246486644434	-0.604628554942463	0.102014202980476	-0.0742035005493211	-0.106162616130808
C26D10.6	0.184612413410836	0.332417355336928	0.416141691829973	-0.335495678849903	-0.370989554415946	-0.397342342288261
nhr-87	0.857311264107358	0.83766582431388	0.742713237961245	0.473953059248228	0.456604030698059	0.367965114316141
T06C10.3	-0.190796056831584	-0.201335461359089	-0.256160777482904	0.133030973008318	0.134008031754664	0.0925842532076177
Y97E10AR.6	0.484942862157611	0.647219889061547	0.701528600508603	0.862414183666451	0.812540343881103	1.03764968225881
mpst-3	1.07095229572987	1.1856717887318	1.2513294281278	0.803880869985995	0.852807839505848	0.848239546103617
F33H12.6	-4	-4	-4	-0.597486837282119	-0.748414435131297	-0.853672598018615
F28H1.1	0.746275251673492	0.821726859148633	0.654436661957214	1.47442316796354	1.51968977272839	1.38068221296624
cnc-2	0.714837043332138	0.617944924526215	0.547827011210147	1.33534431368751	1.254456699251	1.12023693021367
pes-5	-0.407988038494194	0.0204982224703916	0.321918293328067	0.432466397011234	0.59600905797662	0.638384546886632
F58F6.t1	-4	-4	-0.721652476618149	0.735032396241038	0.410743845332903	0.689562636595402
F44E5.4	-1.96642653353424	-4	-4	-0.563908636099816	-0.303522697305415	-0.405307987543409
R10D12.1	0.253525906814494	0.0701382903456742	-0.0354971255461814	0.700986894271245	0.814664004890496	0.764485305163643
Y55F3AR.2	1.52171900170148	1.46574927522235	1.27814366982183	1.70826985255035	1.68869642958089	1.75224053883495
F55H2.8	-0.607214798169745	-0.91017522011094	-1.08334125999885	0.373056377368799	0.291800786673624	0.566461212708717
egl-15	-0.804913398394973	-0.724881204008307	-0.612482993671397	-0.199152229937489	-0.311697713357077	-0.453283961114725
C04C11.1	0.151081705907375	0.457166880703949	0.401589867669342	-0.141461474332504	-0.14160508441381	0.0456194438155615
21ur-15588	3.69623735936613	3.85283957880549	3.8316798232146	3.36931611705063	3.460696809263	3.45493135533132
bec-1	1.14487296197121	1.05657962312315	0.974607840888803	1.44999391224556	1.48719168164818	1.5456083383178
C28G1.10	0.926341730961762	0.959397878283204	0.877140107689253	0.325721176428673	0.300233527650224	0.297626001576325
lgg-1	2.51179087216921	2.49459205563023	2.44809726350887	2.79287659370325	2.82296906062047	2.88072978373877
hsp-16.11	-1.02309719594472	-4	-4	0.558945134054419	0.615986980538505	0.561397976862026
pcm-1	0.937071765940242	0.635492738624218	0.673959463463218	1.69892127988864	1.56672421010473	1.4761566903795
mab-31	1.34122538603515	1.24124751810475	1.09130605356531	0.662005300433587	0.649794380993598	0.420525173904477
T11F9.12	0.102667973535013	0.316565951726136	0.275442319523132	-0.0710232418757759	-0.174223472642686	-0.122647735995849
Y44A6C.1	0.924250161991227	0.86851583582148	0.845714072951667	1.18396843975387	1.18339756854103	1.11723209789566
W04G5.8	-1.15743118197826	-1.45993941007349	-1.63266477244725	-0.478526334055278	-0.501786569106391	-0.921704912144766
pqm-1	1.5357942939821	1.66456660921931	1.64756953025681	1.93111973267801	2.04455395021018	1.96480504247844
irld-6	-0.839525419434788	-0.56094887999915	-0.755388128864845	-0.184719931888643	-0.282995769583375	-0.302720491106289
F09F7.6	1.35917962177227	1.32614818114634	1.44247309688987	1.64901306204576	1.65947424055883	1.71635808226642
fbxa-55	-0.195533549058585	-0.335918137308722	-0.412329247603325	0.2108223861789	0.188172846199198	0.212095069529102
T23F2.4	0.656132595058877	0.822426083160481	0.720444487532357	1.34902603420488	1.40225392929704	1.38175058417299
zip-5	0.279042524959361	0.347994634613139	0.256564071700141	1.1593123147187	1.21517512507781	0.982373582476882
nspe-4	-0.0632723376900607	-0.241446003035994	-0.192944490673207	0.343094468003082	0.541668555540612	0.758342530061544
F47F2.3	-1.30548220313946	-1.30758582619223	-1.18011975057908	-0.38797380689202	-0.439256656229941	-0.848217614552218
C49A9.9	0.316266703796702	0.545544278587878	0.39964823003712	1.09746275578619	1.02174266496969	0.999396077777236
nspb-3	0.668886649198573	0.986771759628528	0.699493371207702	0.105271984746322	0.0161950308793272	0.0220199838466161
CD4.10	1.47940855221619	1.40495910737224	1.38796714209245	1.01588701421401	0.986725597798864	1.09535440871633
oac-39	-1.8787457631552	-4	-4	-0.998092010023654	-1.04933395609531	-1.12260017227046
F58F9.3	-0.131358009002377	0.1755032447155	0.131036166609653	0.694883910294019	0.570483567783585	0.670311702748948
F25H8.22	-4	-4	-4	-0.588299529422484	-0.162579606420757	-0.332815043877092
tag-278	-0.77876651884983	-0.637040530532607	-0.711213208254321	-0.147629361913625	-0.126733255626888	-0.183951301535226
nekl-2	0.0640731033142291	0.147130297079216	0.00810697163859709	0.752987228209484	0.682387274541899	0.850937179828306
F17A9.7	-1.24225864871268	-4	-4	0.163409186010973	0.402135038149178	0.479650960768182
nas-39	0.308309842831943	0.203442024935045	0.137501410304363	-0.241034851776598	-0.385722773032497	-0.192414471933961
C14H10.2	-0.260823570467461	-0.0172382714162318	-0.144804585037397	0.150220434909059	0.247706450589608	0.189342640470476
ZK822.9	-4	-4	-4	0.785441023687628	0.868842201492549	1.04099721130322
D1054.18	0.464705176451548	0.591688203559972	0.953455885262806	-0.367693189188862	-0.197173483131739	-0.890049078043396
sas-7	0.0184625052894831	-0.00997150952080062	0.0143502007352401	0.28547227548528	0.245760150781098	0.3649366065975
R09A1.3	0.176218321796993	-0.202300407005353	-0.204568821236185	0.601081002849188	0.670174358704387	0.497621341136487
F53C11.5	0.32209851243839	0.396107260175994	0.332070399879127	0.692958544737311	0.655874489747782	0.833396754852195
F28D1.13	0.583167889944144	0.479605410491022	0.71770258035339	-0.0895739767338262	-0.265782151351512	-0.436009458407192
F29G9.19	0.973111304573173	1.10244388516926	0.719981578043885	1.37574570242967	1.38267743352737	1.21652130046634
nhl-2	0.0160406388973273	0.156027974322299	0.10964618563931	0.292784394742387	0.326916764822842	0.493032764377038
21ur-6598	1.22512087316339	1.19668421683754	1.12025552681415	1.57715911325226	1.69219411503225	1.45250760748403
srr-6	-0.431534414030154	-0.284736946355361	-0.444250756989195	0.468028277046905	0.754220686857221	0.315227079425004
C50A2.3	1.65593912220324	1.7156684902115	1.5802710592792	0.923349595216806	0.926753838537666	0.850821662242909
his-41	2.21528379063264	2.36333134656527	2.58763963299246	2.95919443019454	3.00899266263718	2.93467405317023
T11G6.3	0.882325450849329	0.783309003496485	0.648535767033317	0.316766761163117	0.189387578075492	0.151506720046879
C15F1.2	-0.763125178833525	-0.723862156675014	-0.960703583919153	-0.481786649347481	-0.302678397917282	-0.572983998789919
ador-1	-0.0376525622450818	-0.398720980164446	-0.551810846158177	0.994956605476669	0.933925589173214	0.724779087030997
del-6	1.0766293061366	1.2506114709048	1.33196337473435	0.846437548132152	0.86507277909902	0.96729682540652
R07C12.1	-0.734670969300839	-0.91275054091895	-1.16499095037978	-0.304940697173473	-0.25478876925012	-0.5151670009856
pals-24	0.346551751195693	0.42955072989286	0.374663362476932	-0.136872662283872	0.0573223909077188	0.0107641391605955
K03H6.5	0.166972957547513	0.179262060651819	0.191353322382969	-0.245639045264093	-0.497789844939472	-0.360722412001876
F01D5.2	1.34309245327219	1.50851570504041	1.47623670731525	1.01393380862073	1.00977609293065	1.01807614212315
F47F2.1	0.962086737510313	0.99686131715082	0.899823772868063	0.387802274801818	0.473085669600912	0.0945642998192489
B0410.3	1.63609362879766	1.80169004016232	1.76404297460918	1.21341127773486	1.10895734258466	1.05159018957826
mtp-18	1.40238248894892	1.49058438229142	1.46444590888274	1.09163765180628	1.130517828569	1.05352843202003
rhr-1	1.98803001720585	2.08213960818398	2.11778393651	1.32550401151181	1.36404306111546	1.33523865871391
oat-1	0.368395387767367	0.226464391021813	0.112804875061219	-0.285230408796207	-0.365473256409583	-0.543241167056892
Y41D4B.1	-0.219507596239825	-0.10058904327135	0.0769297194454102	-0.782955478101173	-0.498586172598012	-0.460587450418499
Y18D10A.23	1.27784720271837	1.34205682829323	1.35616818152038	0.885174389880391	0.858867023390969	1.08877456805457
grsp-1	1.83819816003891	1.88027212854527	1.56572921875325	2.15218334640278	2.27591159894879	2.14525339568342
ZK1240.8	-4	-4	-4	-0.5673299658302	-0.368807500118082	-0.525665107390561
snf-12	-0.337504836183238	-0.242721242270304	-0.458939665467562	-0.860305947884517	-0.754062614361514	-0.933747259968747
F44E5.5	-4	-4	-1.84185427285193	-0.333525234862895	0.0659146267775751	-0.084440855001918
C17D12.8	-4	-0.802215018146958	-0.674594422933979	0.305006225154576	0.332889980646024	0.621252289967919
F59A1.13	0.108983826266859	0.196160403868234	-0.0216390979693257	-0.518878067733774	-0.385687688476356	-0.36347702557682
F11G11.5	1.8008500265184	1.84800552448546	1.79162829420192	2.31122423040259	2.37070145040644	2.42879888740305
sgt-1	2.37392141454495	2.45135140181252	2.39735618514718	2.6414498698342	2.72610187944691	2.73428425743086
msrp-4	1.46791444389372	1.43660785807195	1.43482322431847	1.01737130751006	0.705166772867391	0.501737777057493
F18E3.11	1.93187904375894	2.01343291203968	2.12191972163952	1.71200583161715	1.58315834900743	1.76213699385736
W01D2.8	-4	-4	-4	0.00732536064157422	0.0809612843391701	0.329809121688303
tag-260	1.33872769894242	1.4381814247667	1.4227086868035	0.79813448692057	0.811932903081784	0.720053837851135
M03C11.1	0.550030659719388	0.431078280624407	0.304666304254019	0.0977795873902931	-0.0524275401806804	-0.282096319704249
fis-2	1.91645752185917	1.82290263848137	1.85004387855374	2.34809438285707	2.31311006474177	2.33025442278937
srh-179	-1.3766814365149	-1.378784298966	-4	-0.110925122348781	-0.0683220114371731	-0.442638213916487
slc-17.1	0.860486184039829	0.761686467902976	0.676285986798192	0.518875993711046	0.396574675407678	0.341132902111488
F14F9.2	-1.60253482076546	-4	-1.77711713635266	0.286442244910817	0.358297851778998	0.136892237172831
T25D10.1	-0.213637407706934	-0.172999665521682	0.0622979147878639	1.223751546068	1.20144171291104	1.22327090767845
fipr-26	-0.446417920889467	-0.44852522286352	-0.621804624222007	0.834925620238963	0.510635246033758	0.583405478573251
F55H12.4	2.62078380567968	2.76149336781561	2.66719917958785	1.94844731850804	1.97784201643875	1.96027206734958
Y73B3A.18	1.48740336689074	1.46554104440837	1.49414241681207	0.991162620409206	0.904356945706007	0.821950112102242
Y75B8A.8	0.626338760948356	0.642672578922042	0.580270684104777	0.86254939303799	0.893844141840916	0.992679121080726
F37A8.5	1.0837072667774	0.888117743875824	0.886174672576379	1.41056239589586	1.39145100275609	1.23690879204138
M60.7	-0.861772266982512	-0.672106482916629	-0.84534560165223	0.61332958139773	0.497825585034831	0.326371759442484
hsp-17	1.60714749856113	1.59144322953983	1.72142953827268	2.44916505812742	2.49198799825933	2.32973649112311
ztf-29	0.729728316454427	0.898801738911149	0.902284240582473	0.348115042824671	0.316342509006434	0.575304816020852
C49G7.7	-0.73977758512446	-0.565872965546977	-0.739133806556915	0.294792107263053	0.345483066428426	-0.282096319704249
dhs-8	-0.395918663217239	-0.26183552114327	-0.549043696582501	0.403731991653398	0.31381038042335	0.348923629242238
Y77E11A.2	1.58426184749522	1.48498062421596	1.53063278678542	1.92611202626455	1.84192513820805	1.84709051880809
Y7A9D.1	0.828394307368109	0.654024749089311	0.652950389808282	0.13598102012968	0.260768195976674	0.19696154894245
ceh-18	0.720010599439693	0.807434481921135	0.719128228409588	0.421693777301793	0.442278870764477	0.376224950714932
K11H12.t1	-0.316489779403158	-0.619536794805279	-0.491892105490062	0.633895677950371	0.550416980602578	0.483693854674233
F43C11.8	-1.06820916396989	-4	-1.06756578498577	-0.361190503131863	-0.060354005919361	-0.288577196805117
try-6	-0.696575030228938	-0.522662953519483	-0.616785912483371	-0.114245937806501	-0.0194251374270317	0.0066011171094026
rad-26	-0.455544792942716	-0.342546261211416	-0.226942351266728	0.326412651018832	0.327356072235225	0.558482429905594
ampd-1	1.74141038874608	1.82227381563804	1.67113724744463	1.3289043673829	1.40196648685906	1.48384794181399
hsp-43	1.39575545680591	1.58720118556486	1.71397917224111	1.84746609649639	1.80351674095019	1.95816354493795
nhr-275	-0.450674548019857	-0.820594410706672	-0.586568079464166	-1.36561009454272	-1.41677990948753	-1.41096950721269
lin-35	-0.33040136350243	-0.172323119266654	-0.120140432999439	0.296435374079979	0.191724821684317	0.442843977753171
C14B9.12	-4	-4	-4	0.127507338287093	0.134202637444728	0.140027723055852
F55C9.3	-1.38448797680533	-4	-1.55941144886291	-0.434958242830046	-0.252211808409791	-0.371300539622501
F52E4.5	0.647599103285248	0.409067617193356	0.217714653753227	0.817562526322836	0.811494006852449	0.671194037901973
oga-1	0.170454723681934	0.116022867501934	0.113446256564386	1.05589969208786	1.01953481459804	1.10835015443837
F40A3.7	0.0332037575389534	-0.0426826667785773	-0.122331212272424	-0.713182169689381	-0.338639292310263	-0.508859578289219
sulp-4	-0.692657110612761	-0.622246381362447	-0.848706497928256	-0.037784532238818	-0.168245327873865	0.194892285955467
F46F5.19	-0.471622333568048	-0.871475739983634	-0.676954888934238	0.138797869986535	-0.19576289323402	-0.110768254212142
F58F9.6	-4	-4	-4	-0.481906932702774	-0.885183825219299	-0.57849727409529
nipi-3	0.713953449743298	0.816642315322419	0.621943776581163	1.39634238275419	1.39583421718929	1.43629341680862
dct-7	0.170789934167152	-0.530170031591935	-0.18071191542272	1.18639936679233	1.34099860820865	1.00881283191083
F15E6.6	-0.148916964557575	-0.144343912872992	-0.317653445987209	-0.609955543661149	-0.649000591152868	-0.500563630488791
clec-165	-0.345772876024154	-0.241446003035994	-0.0441469646253382	-1.49441639671023	-0.701753847099834	-0.58683470027441
catp-8	0.3086044150904	0.343657192784947	0.285675889555529	0.612412103875717	0.610503810794479	0.752953968148617
C50F4.6	0.684206799995247	0.766811085506305	1.04414611632078	1.09059867772008	1.30010616987048	1.37051570245327
M01B2.10	0.0108483614166409	-0.231961891050384	-0.0963220773422768	-0.710603373640587	-0.761871563650679	-0.601221738023752
Y26D4A.21	0.0213629071574981	0.0861960701547082	0.0991662121604636	0.290567950881144	0.402768865490586	0.513933676621538
scrm-3	0.216544493862638	0.192161729940833	0.160576836131204	-0.280091754506878	-0.303354627963299	-0.200637500738148
F16B3.3	0.82137755924322	0.777668829644269	0.81641788908632	0.401083951205518	0.46587873772261	0.14301921454223
egl-13	0.670339447652641	0.741015202488506	0.680528682517291	0.342061709494231	0.502566263767784	0.173038260409629
R05C11.4	1.18305663062496	1.10577606659632	1.03139443462794	0.833726415696911	0.802447852413555	0.63801479780483
C18D11.7	-0.351133408314939	-0.184130026973716	-0.304741663840424	-0.789663941808112	-1.14165554879426	-1.01104778935258
vglu-3	0.789119699689752	0.785217262933535	0.529996584909256	0.127848694611194	0.221926137070248	0.150070080571724
F29C4.4	0.326149811888446	0.601581193716564	0.642790486275983	-0.245120575865838	0.142870847662422	0.0104048076563471
gst-24	1.04129852666708	1.00540298693467	1.09106736657856	1.37110532891608	1.36541155856177	1.40026818522303
rhy-1	0.899380708963631	1.05569637193408	0.995375443883647	-0.176584416616097	-0.0368301013924188	-0.0310052208203305
oac-55	-1.35926748895934	-1.06083986831811	-1.05809099947169	-0.351706910548181	-0.565668197075019	-0.439907547582219
T05B4.14	0.624013764045845	0.719568484511125	0.671168963351215	0.200179253292004	0.333400291298166	0.00345663159293876
rfip-1	0.953174535553516	0.970402311954585	0.747767110667352	1.24140400746251	1.28729562603411	1.34673676217905
dip-2	0.0159005348081907	0.134016113139259	0.141472889814106	0.405089970072993	0.367218347712533	0.417854150540477
H40L08.6	1.4856077411272	1.53663077958447	1.49216071157903	1.8799397214983	1.93403373250222	2.15639672958432
pqn-37	0.258289027322746	0.384078324716214	0.09459127346968	-0.369255036305913	-0.529650239549406	-0.615562926242931
F26D10.23	-4	-4	-4	1.02432010123269	1.13272388457956	1.29177679001208
odr-2	0.782901069685659	0.711158534955486	0.701136468795156	0.449613673708093	0.13263206596958	-0.00495263746252644
E03H12.7	1.55636457932305	1.64640268407359	1.70594737298	1.31384724807817	1.40789266725125	1.14453696496404
ZK550.2	0.77569642937223	0.643957258592749	0.6694793721984	-0.341364565603047	-0.194877502751037	-0.386824687378913
asns-2	0.948179895260662	0.943483109401608	0.901366840228119	2.01770919392542	2.14564646234841	2.00071820707732
C30B5.6	-0.441037754952275	-0.464328339109912	-0.558455700759564	0.413889129133196	0.339932101007922	0.205031840337247
C56C10.15	-0.927021187397074	-0.753159019694645	-0.704675504217948	-0.219889063503117	-0.0281728871583105	0.0867863145413753
sptf-2	0.35743269438967	0.393111858547023	0.513499128275386	-0.163575071950922	-0.214863289203331	-0.477823805482181
F08H9.4	-4	-4	-4	0.78042030507721	0.534993860908993	0.907659352818602
linc-6	1.04013119900079	1.1273132023542	1.33064659339922	1.94438581252899	2.11852377358574	2.14991611800497
